campaign_id,click_rate
1889,0.09606905251115827
1890,0.20306593552678853
1891,0.10674767869511881
1892,0.10783293219776904
1893,0.10950258836141626
1894,0.07913504238678817
1895,0.05971927075204363
1896,0.05039936472380242
1897,0.0774461003544859
1898,0.07817514017986613
1899,0.06336435568917603
1900,0.07340940204338506
1901,0.07761129273684653
1902,0.10698525146632995
1903,0.06422287421214151
1904,0.03422668643296929
1905,0.03773134137183709
1906,0.08496541468039673
1907,0.10043144941683856
1908,0.10205150439056664
1909,0.06813142566715641
1910,0.0826705564937385
1911,0.04945304928248717
1912,0.060971688154767924
1913,0.08203720489173943
1914,0.0680137877086095
1915,0.11301149056194981
1916,0.020822018162248504
1917,0.08458476458852816
1918,0.06470764041458435
1919,0.07207705080382715
1920,0.09265836325811845
1921,0.06830844362205671
1922,0.12122164294640828
1923,0.08660678972970864
1924,0.10931319495055768
1925,0.07339695712445195
1926,0.05829435759279199
1927,0.04957137615218157
1928,0.09348023436477401
1929,0.03319000353805299
1930,0.0775359330635349
1931,0.01180404576008856
1932,0.09950369621491026
1933,0.05225989121005492
1934,0.045881133914339164
1935,0.10283639025696487
1936,0.02852569687396153
1937,0.09052867795710115
1938,0.074093162039948
1939,0.05661397998214548
1940,0.03674477369991848
1941,0.05167195095427023
1942,0.04993041914191572
1943,0.0738023259330361
1944,0.02926304649466406
1945,0.08954752882891086
1946,0.035204054560462744
1947,0.0645397657774576
1948,0.05208308705011602
1949,0.08122581833637792
1950,0.047375351992692424
1951,0.0581589326581923
1952,0.04743004216372512
1953,0.06584189776175287
1954,0.032846485443126
1955,0.06329439716143656
1956,0.11737688573695942
1957,0.0707528837894856
1958,0.09293998650541639
1959,0.08230256562504931
1960,0.12567066172474456
1961,0.08379452851383223
1962,0.051992249882131275
1963,0.12501691461131192
1964,0.09727910981863196
1965,0.05617811773595831
1966,0.08411685578765457
1967,0.06865657093953777
1968,0.08458556066867216
1969,0.027400503815290814
1970,0.09323800220128159
1971,0.0955209763907211
1972,0.023578281910470775
1973,0.014917419705308577
1974,0.09698058968270225
1975,0.04788501361057737
1976,0.06397133194657834
1977,0.0980029317391434
1978,0.07604091504031288
1979,0.09711251972039633
1980,0.029196826504696988
1981,0.09053479603398203
1982,0.03820906679049628
1983,0.037237318195680116
1984,0.05908241924901056
1985,0.04717150876406084
1986,0.08670312629091825
1987,0.0650349666537302
1988,0.0871427834415795
1989,0.09507341095493921
1990,0.09485162659757648
1991,0.0948643402243142
1992,0.04073237514534908
1993,0.08313181791718041
1994,0.06278192810303061
1995,0.0827792244113418
1996,0.059432196799536235
1997,0.07153239920263467
1998,0.08794306050473619
1999,0.11040666627474342
2000,0.062279260602001715
2001,0.09337861595228501
2002,0.05870270206001242
2003,0.07912336001077111
2004,0.042231870583508
2005,0.11868087265105776
2006,0.12870998592800023
2007,0.11017436677585003
2008,0.0904321347618555
2009,0.06624508948552484
2010,0.051539654958307035
2011,0.09947927571565285
2012,0.025040804757340274
2013,0.08378398689762824
2014,0.10374993769470975
2015,0.08746804395783173
2016,0.08919314671500292
2017,0.06169597239855738
2018,0.08394055296454053
2019,0.044353540973994215
2020,0.09394534325080849
2021,0.06528966501225955
2022,0.08364625724713672
2023,0.05633739076393997
2024,0.0574226442665902
2025,0.0194713690401382
2026,0.034027492016296984
2027,0.03957352763206835
2028,0.08307298851067801
2029,0.06064499625794434
2030,0.11186010261548307
2031,0.08783298008222887
2032,0.07185159798098917
2033,0.09348965270825435
2034,0.09458266175797224
2035,0.06524271039619062
2036,0.10816621898869798
2037,0.08594704810986978
2038,0.07915022496271108
2039,0.08219282455497065
2040,0.11098856333303088
2041,0.12030778304419981
2042,0.11433996107930045
2043,0.08011765184945577
2044,0.09801017164819979
2045,0.06984346690330673
2046,0.099032156484952
2047,0.05304343332143069
2048,0.05674803261838362
2049,0.04780310143758877
2050,0.15358215135578063
2051,0.01416099509900813
2052,0.02088439063918522
2053,0.056978434434440936
2054,0.0648533619284721
2055,-0.008524294389461368
2056,0.08872946885626515
2057,0.07276196507314636
2058,0.04998035324041315
2059,0.0815551909624619
2060,0.07714692546611496
2061,0.12486191331270904
2062,0.09439610628577234
2063,0.021875602740012837
2064,0.09911541922907625
2065,0.07307532548218552
2066,0.037763998910060534
2067,0.07479790853459853
2068,0.04772112885685563
2069,0.05596637131122456
2070,0.04926575082838339
2071,0.08435396829614819
2072,0.025301380990779235
2073,0.05647809187669403
2074,0.05740899704959977
2075,0.04330922134445428
2076,0.08737933707663392
2077,0.13011244781551262
2078,0.14804675996385774
2079,0.11152232923571123
2080,0.09284810025503426
2081,0.04702096596444956
2082,0.08516315796248666
2083,0.08004262712008275
2084,0.05247622676935415
2085,0.029084527217879685
2086,0.0360365163943281
2087,0.10796266642358082
2088,0.07046824065512193
2089,0.08955521300175903
2090,0.05534534791793104
2091,0.06366807067773908
2092,0.07578001336412964
2093,0.0985003247771698
2094,0.09993452750877252
2095,0.06749728143957155
2096,0.08383399965201829
2097,0.06615337017292892
2098,0.0468106886438696
2099,0.059162016166753456
2100,-0.034036503441284685
2101,0.05986212406958219
2102,0.09165498526617546
2103,0.0641499422079143
2104,0.06980699374069041
2105,0.09264405564155806
2106,0.07235822308783046
2107,0.07588370514734262
2108,0.06870642883907523
2109,0.09693067158434066
2110,0.14757943705650298
2111,0.09402793619256511
2112,0.10695126618093359
