campaign_id,click_rate
1889,0.031918444
1890,0.6998313
1891,0.1638119
1892,0.15022723
1893,0.16851003
1894,0.022266656
1895,-0.00036827536
1896,0.019422408
1897,-0.009633834
1898,0.012044009
1899,0.030987633
1900,0.023874015
1901,0.014858732
1902,0.00076652196
1903,0.021952359
1904,0.005790676
1905,0.003239234
1906,0.0037442348
1907,0.060734596
1908,0.043566626
1909,0.023742436
1910,-0.014118442
1911,0.00056444964
1912,0.012546249
1913,-0.011981177
1914,0.0016538408
1915,0.06627575
1916,0.005761695
1917,0.05076868
1918,0.014380386
1919,0.0011256004
1920,0.024132969
1921,-0.0013192315
1922,0.10042955
1923,0.011186037
1924,0.012979124
1925,-0.0010322081
1926,0.002833011
1927,0.00024764036
1928,0.038657054
1929,0.0042679976
1930,0.010342994
1931,0.013462717
1932,0.06756217
1933,0.08066586
1934,0.0033925571
1935,0.03273314
1936,0.038322777
1937,0.014116975
1938,0.0050308025
1939,0.0063540763
1940,0.010591766
1941,0.012839439
1942,0.007786109
1943,0.0030332182
1944,0.0091430545
1945,0.009097416
1946,-6.544852e-05
1947,0.0013250413
1948,-0.0017274715
1949,0.08919793
1950,-0.00040550143
1951,0.011066124
1952,0.0056335824
1953,0.0033902205
1954,0.015881563
1955,0.007816218
1956,0.07841071
1957,0.03001869
1958,0.08636505
1959,0.017232077
1960,0.22619422
1961,0.014510244
1962,0.012848067
1963,0.114184044
1964,0.118054055
1965,0.0016411617
1966,0.05503489
1967,0.00087604066
1968,0.084992215
1969,0.01461586
1970,-0.0051849545
1971,0.052919187
1972,0.0023907493
1973,0.019042304
1974,0.19022088
1975,0.009045262
1976,0.0019622575
1977,0.03316633
1978,0.0065152813
1979,0.03302952
1980,0.012062839
1981,0.04698933
1982,0.011539206
1983,0.0026201736
1984,0.029186474
1985,0.007136079
1986,0.08566377
1987,0.007282478
1988,0.012861553
1989,0.16805327
1990,0.16805327
1991,0.16805327
1992,0.0066606877
1993,-0.012768785
1994,0.005473744
1995,-0.005633276
1996,0.02087057
1997,0.010708318
1998,0.033646513
1999,0.09126337
2000,0.01194889
2001,0.10127668
2002,0.025065407
2003,0.009440281
2004,0.00034137195
2005,0.13823444
2006,0.1481484
2007,0.014000167
2008,0.03265725
2009,0.0020134056
2010,0.029789641
2011,0.0666095
2012,-0.006947548
2013,-0.011758172
2014,0.0070232973
2015,0.017196983
2016,-0.0024809702
2017,-0.005365884
2018,0.02321012
2019,0.013383556
2020,0.06367509
2021,-0.005234423
2022,-0.0032435171
2023,0.021859294
2024,0.022815371
2025,0.02901029
2026,0.004186333
2027,-0.017360693
2028,0.005537877
2029,0.00745816
2030,0.09096173
2031,-0.011230524
2032,0.06500809
2033,0.16675717
2034,0.0011880507
2035,0.014683286
2036,0.059700333
2037,0.015544394
2038,0.004588725
2039,0.065086134
2040,0.053009287
2041,0.15526417
2042,0.021407098
2043,0.0045743664
2044,0.03083236
2045,0.054209087
2046,0.03349121
2047,0.0030890752
2048,0.0061188038
2049,-0.00076917687
2050,0.056790624
2051,0.003912969
2052,0.0065772478
2053,0.004740797
2054,-0.0047078254
2055,0.0019289579
2056,0.07148551
2057,0.02057482
2058,-0.0018304448
2059,0.02072108
2060,0.01831961
2061,0.09614971
2062,0.16309294
2063,0.012749163
2064,-0.00075681123
2065,0.007831656
2066,0.013080781
2067,0.048522897
2068,0.00243317
2069,0.014403163
2070,0.014218885
2071,0.010140413
2072,0.00078409014
2073,0.009580327
2074,0.004148784
2075,0.008995086
2076,0.048655104
2077,0.16375422
2078,0.078685746
2079,0.014595485
2080,0.060422476
2081,0.016745497
2082,0.086591996
2083,0.051462367
2084,0.07634872
2085,0.00446341
2086,0.0034213245
2087,0.036707602
2088,0.011040664
2089,0.039168783
2090,0.019532157
2091,0.01877726
2092,0.007545601
2093,0.03767443
2094,0.027718926
2095,0.07316858
