campaign_id,click_rate
1889,0.0804705649682688
1890,0.2251663266888774
1891,0.17547617808857566
1892,0.17547617808857566
1893,0.13794158759076233
1894,0.051795461315490975
1895,-0.0010493506304662152
1896,0.04267323003800815
1897,0.057233779442379
1898,0.0763365458972065
1899,0.0767131688986628
1900,0.09132231147714792
1901,0.004681455539036183
1902,0.06368999055122078
1903,0.020070879877431176
1904,0.01015942334231096
1905,0.006679161493369178
1906,0.018503255630572993
1907,0.05336329962077875
1908,0.08324759294754251
1909,0.05066524694019401
1910,0.04934008881566182
1911,0.0052742985861990044
1912,0.017429894397675824
1913,0.022207214016401414
1914,0.04026326309515918
1915,0.1100321412526448
1916,-0.0032410250984254607
1917,0.14263936415089004
1918,0.04085428529398916
1919,0.04905403784131379
1920,0.1049133964894691
1921,0.014268921011199656
1922,0.08323365008986519
1923,0.11525711022655072
1924,0.05461065604073137
1925,0.013043127216061268
1926,0.0026252238327102695
1927,-0.010963598274026503
1928,0.11058179629748174
1929,0.012006389654879747
1930,0.08407573121507378
1931,0.008239023253240881
1932,0.10155167003515407
1933,0.07581220252418888
1934,0.02468088858249817
1935,0.06903444927355182
1936,0.024831543480280608
1937,0.025212882612299776
1938,0.014288106280609829
1939,0.025235253322341784
1940,-0.0032110097441559187
1941,0.00012472835616137134
1942,-0.0064303794084633915
1943,-0.0025047298505506865
1944,0.010306463321786773
1945,0.10728487414277113
1946,0.00026186086383196347
1947,0.013738381499419673
1948,0.0023461422845072214
1949,0.12174230981695414
1950,0.013371930180268953
1951,0.02722423414666691
1952,-0.012405561343013884
1953,0.011073176298428284
1954,0.01314302499589094
1955,-0.010333692841727787
1956,0.08848128006332244
1957,0.02127233710325346
1958,0.06598180732067514
1959,-0.0007263919636362115
1960,0.0024249574972802237
1961,0.0005190270530792442
1962,0.024683078397091898
1963,0.11164775894609688
1964,0.08262076778099929
1965,0.009718690735314355
1966,0.04933819258365251
1967,0.026109303042441113
1968,0.08064656963655197
1969,-0.01207650867772452
1970,-0.008232748947927493
1971,0.09301836450278031
1972,0.018722137803564236
1973,-0.002171710292787507
1974,0.10442950733825307
1975,0.028733948931915543
1976,0.022909591817486308
1977,0.0667991418048763
1978,0.015007152162313178
1979,0.02450264593439832
1980,0.012960862024021639
1981,0.09316707399012149
1982,0.043328705449033104
1983,-0.008925146911153517
1984,0.06413493077539809
1985,0.054154889480057526
1986,0.12716624286302486
1987,0.02699718240510362
1988,0.004205556757902745
1989,0.03306174643784356
1990,0.03306174643784356
1991,0.03306174643784356
1992,0.012372773315507644
1993,0.0545460622131724
1994,0.01835055347374861
1995,0.05279427549184954
1996,0.025459745293550568
1997,0.03493793511945199
1998,0.060889286453241584
1999,0.12195250563988776
2000,0.04348040568054922
2001,0.0912862678293235
2002,0.08945362537080724
2003,-0.011088622972750041
2004,0.0054684156890118605
2005,0.21911631313262306
2006,0.15250953004852283
2007,0.07407893959265917
2008,0.04212342323141961
2009,0.02340553242839787
2010,0.07658588155997398
2011,0.06036317460040755
2012,-0.002330604450943461
2013,0.03267258104866042
2014,0.08636130977088347
2015,0.026754938093405466
2016,0.06885968253336706
2017,0.017635468361217092
2018,0.026032287747495993
2019,0.08389996555207624
2020,0.06191750950898039
2021,0.010262162927420135
2022,0.06400850544043148
2023,0.0796785355055734
2024,0.09099060618406431
2025,0.030798484506032685
2026,0.09513170343102852
2027,0.08282957592113913
2028,0.023916256273117022
2029,-0.015356575287948716
2030,0.07020396643271379
2031,0.04754076008791268
2032,0.06623062070446813
2033,0.14979567276037553
2034,-0.014826377605907133
2035,0.04645852489086873
2036,0.12206572396732833
2037,0.028863065526394772
2038,0.030451018858376144
2039,0.08675548157876535
2040,0.05547553896793883
2041,0.16024537252499296
2042,0.012696401089612301
2043,0.03608081593042596
2044,0.030864614218714462
2045,0.028482771275045383
2046,-0.0011140760526834157
2047,0.003929772100587512
2048,-0.006248418496937422
2049,0.00045742363029549905
2050,0.04737901414839925
2051,0.0012773142564633277
2052,0.022715888545308146
2053,8.091462126219416e-05
2054,-0.024124657089608707
2055,0.016443876715119887
2056,0.16538240483142688
2057,0.011096014204808614
2058,-0.01192704868750284
2059,0.042386427086939654
2060,0.01846525501014694
2061,0.07106169146049647
2062,0.09702497098830985
2063,0.0400616026168495
2064,0.0714716774370211
2065,0.023680765736152236
2066,0.005578035630206481
2067,0.10480278932089974
2068,0.001177568489310445
2069,0.027167136925407363
2070,0.09744192631946783
2071,0.03045724403279608
2072,0.0074973517128017406
2073,0.01815698870999246
2074,0.01808984223399589
2075,-0.0031165583865193883
2076,0.03477413177790831
2077,0.14970834810632955
2078,0.10491501033280802
2079,0.016235364283116917
2080,0.1134993428516715
2081,0.05107322863961953
2082,0.07735918092701657
2083,0.08199893625450434
2084,0.10983249523477485
2085,0.01518019023198729
2086,0.002154514706333378
2087,0.07358371310267846
2088,0.05245564122851933
2089,0.07689929487125716
2090,0.024844743064054778
2091,0.041273502438045145
2092,-0.0035429764956032483
2093,0.16322856166102587
2094,0.034571625453815626
2095,0.06957735524212488
2096,0.07610339740418055
2097,0.11425279271414368
2098,0.04225629985319076
2099,0.0781397466774603
2100,0.009799969162789237
2101,0.051124911399122834
2102,0.05163612039907633
2103,0.04265830988969755
2104,0.0832619857674708
2105,0.15415879078407693
2106,0.06977520216975172
2107,0.018587034773135384
2108,0.019696077041202294
2109,0.08935353625458803
2110,0.054859542705764826
2111,0.11701184101937237
2112,0.06564266692476534
2113,-0.005711068846530186
2114,0.011581056638693504
2115,0.027656062672106664
2116,0.09261997187866158
2117,0.02113314677445107
2118,0.06003346594752586
2119,0.006028512549290516
2120,0.010353312843750868
2121,0.06820322988105644
2122,0.026689019255934816
2123,-0.0002920378453643294
2124,0.008424797355372765
2125,-0.005844277361869342
2126,0.0888829238608504
2127,0.004011350456942151
2128,0.00020378456787279052
2129,-0.0028985192507663903
2130,0.10243236381026598
2131,-0.0010054146835891213
2132,0.0014417330726902368
2133,0.015256544485554807
2134,-0.0034706187481796046
2135,-0.007136313687189056
2136,-0.006951630968839523
2137,0.0033734212665952725
2138,0.0026362479674716497
2139,0.008936044309205787
2140,0.002373512437726774
2141,0.029153964568265873
2142,0.12299962934231004
