campaign_id,click_rate
1889,0.04696003560488915
1890,0.6682357148463202
1891,0.21172858099260214
1892,0.21411071257392522
1893,0.13016663919582694
1894,0.01773033437522843
1895,0.013236520162521317
1896,0.00288620139744708
1897,-0.000609222324794885
1898,0.01637313775979748
1899,0.015991253369525626
1900,0.016751488785517
1901,0.007670188543736467
1902,0.01666426911234931
1903,0.015027455962122942
1904,0.01761961438705335
1905,0.011883636027601764
1906,0.014701125826094771
1907,0.008485745711303186
1908,0.04639211454509604
1909,0.012510621590626329
1910,0.010170491485770754
1911,0.013550861233633981
1912,0.018906971902609034
1913,-0.0008191849940513765
1914,0.00612171556227277
1915,0.08753585079193284
1916,0.005279383245409372
1917,0.09248262367800526
1918,0.008974004256741379
1919,0.009801179850953426
1920,0.06447022337101602
1921,0.0016778056240320804
1922,0.15699405643120473
1923,0.026491322203426433
1924,0.003830958632352964
1925,0.010458778856483046
1926,0.0036871537041623867
1927,0.006573354194825867
1928,0.04202593638854765
1929,0.015015563498115461
1930,0.027355020310361113
1931,0.005634267495374511
1932,0.07346854452697234
1933,0.07062117430527155
1934,0.004761900352108099
1935,0.05342301267913953
1936,0.026783527883523506
1937,0.04658718871682988
1938,0.008434430906523328
1939,0.01872315226848543
1940,0.018490115634027374
1941,0.013747943196410647
1942,0.008919961359818741
1943,0.0007741548327189277
1944,0.010658755167378263
1945,0.02818709126516731
1946,-0.004140921737340944
1947,0.0007099978940950519
1948,0.0023554701702307793
1949,0.07575372811974312
1950,0.0070897377510709125
1951,0.018191376604197528
1952,0.006341773387802507
1953,0.015316510787818597
1954,0.009947274433902184
1955,0.00978007134892548
1956,0.09171544397902517
1957,0.018315512250670136
1958,0.07390152178391085
1959,0.003868116923779391
1960,0.1782069428795934
1961,0.00360800048237897
1962,0.011831371535624143
1963,0.10237752186904743
1964,0.11732727604774433
1965,0.0009356850491333835
1966,0.054113520363383266
1967,0.00716914408177069
1968,0.09620737223970147
1969,0.007739565710306699
1970,0.014831335478157816
1971,0.08207308416317394
1972,0.00939741429750933
1973,0.002345433086344939
1974,0.14043307153636567
1975,0.01000186145436864
1976,0.016097965559399113
1977,0.052502003151043655
1978,0.004536740910557384
1979,0.03105553893803579
1980,0.01088588307016302
1981,0.05968650128443658
1982,-0.013171124921137353
1983,0.0074334751079844705
1984,0.013169001567851717
1985,0.013274578141281152
1986,0.05937724441744897
1987,0.002831817333566626
1988,-0.008849983403424785
1989,0.06072778230991542
1990,0.06072778230991542
1991,0.06072778230991542
1992,0.0019568815333072392
1993,-0.0029157792472373906
1994,0.010736257740539934
